text,description,review_title,verified_purchase,rating,id,product_title_parent_asin
Way cuter than I expected! I love it!,"['**THE GOLD SEQUIN HANGER IS NO LONGER AVAILABLE FOR PURCHASE*** The quality of our prints are beyond amazing! This top is printed in a sparkly (non-shedding) glitter that will withstand many wears and washes. We use only the best quality for our customers. Bodysuit short sleeve or long sleeve: Interlock Knit, 5.4 Oz 65% Polyester, 35% Cotton. Short Sleeve Tee Shirt with Scallop Trim Interlock Knit 5.4 Oz 65% Polyester, 35%Cotton. Washing Instructions: We suggest washing all our items in cold water and laying them flat to dry or drying on a low heat setting. We love to help bring your vision to reality. We do accept special orders and custom requests. We would be happy to help you. Please reach out to us via Amazon messages and we will reply to you within 24 hours. We have a super speedy handmade production time of 1-3 business days. If you are in a rush feel free to reach out to us to see if we can make your item in time for your event. We love to accommodate our customers. We love to celebrate all occasions with our customers. All items are handmade by Moms for Moms, so we definitely take care in making your items because we know how special your children’s occasions are. Please check out our amazon shop for more customized items for both boys and girls of all ages.']",Great quality,True,5.0,35579,Personalized Coming Home Outfit Baby Girl Clothes Take Home Outfit Personalized Name Shirt Baby Girl Shirt Personalized Baby Shower GiftB07CP1SC1Q
Simple and lovely long necklace. The unique chain makes it stand out.  Great for summer!,"['This long handmade pendant comes to you from the Cape Cod studio of award-winning artist Judith Stiles. Inspired by the reflection of the moon on the surface of the sea, it shimmers with positive energy when you wear it. Alloy metals include steel and copper that are gently hammered in the circles. Hand burnished metals for a satin matte finish. This is Judith\'s absolute FAVORITE chain because it is sturdy, but lightweight, and can be used with any pendant. Chain is 30"" LONG which creates a wonderful jazzy look with any outfit. Handmade Sterling silver long chain Gently hammered metals']",Simple and lovely,True,4.0,37687,Long Handmade Halo Necklace Pendant-Sterling silver long chainB07F3F8ZGV
Got this for our baby’s room and it’s so cute! Can’t wait to paint it myself and hang it up. Would definitely recommend. Just make sure you double check the size you order,['View an instant font preview / proof of your name here namesigns.font.page/Lav Our customized wooden name signs are created by top quality 1/2 inch baltic birch plywood or 1/2 Inch MDF. All signs are custom cut and sanded and ready for paint as soon as received. Please contact us if you would like to see a preview of your sign. All Signs come unpainted. All Dots and punctuation will be attached. Signs over 46 inches will be done in 2 pieces to allow for handling.'],So cute I love it!,True,5.0,71784,"Personalized Custom Wood Name Sign, Nursery Name Sign, Family Name Signs, Choice of Size & Fonts!B09TJNL15Z"
"The leather grip covers arrived in beautiful packaging.  Applied them to my grips - well designed, fine leather material, looks great!  Very pleased with the grips.",['| 100% Leather | 0% Compromise Handcrafted to last |'],Great product!,True,5.0,79347,Trip Machine Company Leather Motorcycle Grips Wrap BlackB0BTYGY9W6
"Paper print out, not wood and not rustic.",['8x10 UNFRAMED Prints'],Printed on a piece of paper.,True,1.0,81111,"Teddy Roosevelt Man in the Arena Inspirational Quote Wall Art Print - Rustic 8x10 Sign Poster Photo - Home, Dorm, Office Decor - Motivational Gift for Entrepreneur, Graduation, Student - UnframedB0C59M4HKM"
Exactly what I was looking for. Heavy duty and perfect for hanging!,"['Wrought Iron Hooks', 'This listing is for 2 wrought iron hooks!They Measure 3"" inches in length and extend 3"" inches from the wall.', 'Two Mounting holes for extra stability.', 'These wrought iron vintage hooks are great for hanging most anything.', 'PlantsHanging LanternsCoat HangersHanging Home Decor', 'Look at our other listings and find other wrought iron hook quanities and lower prices for larger quanities.']",Love it!,True,5.0,18800,Wrought Iron Hooks Wrought Hooks Hanger Wrought Iron hooks for Lantern Wrought Iron Hooks for Coat Wrought Iron Hooks Rustic Wrought Iron Hooks for Hanging Wrought Iron Hooks Vintage - 2 Hooks!B01N6YKJ8O
Works great recommend it to anybody,"[""Pork Puller Don's Forever Stainless""]",Five Stars,True,5.0,6742,Pork Puller - Don’s Forever StainlessB01A6CXB2U
Would have been a great gift but it came with no name engraved on it. Was a gift so we just kept it,"['item details:', ""This docking station is compatible with all cell phones including iPhone X, iPhone 8, iPhone 8 plus, all kind of iPhones and all Android phones. Moreover it's compatible with iPad and all kinds of tablet."", ""The item's color shown is WALNUT. There are 8 different colors available for this item: Cherry, Mahogany, Neutral (Beech), Ebony, Teak, Rosewood, Walnut, Slate Grey."", 'This docking station is a great solution to keep all your daily items organized and easy to find. It was designed to keep your smartphone, your tablet, keys, watch, glasses, wallet. Everything is organized in a series of spaces specifically designed.', '- PERSONALIZATIONS-', 'To require your personalizations (color, font style, name) click on SELECT OPTION', '- Choose the Docking Station Color', '- Choose between the two fonts (see the 4th picture as reference).', '- Write the NAME you want to engrave on the Docking Station', 'Please note that if you DO NOT choose the font style I WILL use the Picture N1 of this offering and NOTE that if you DO NOT CHOOSE the name I WILL NOT engrave the Docking Station.', 'The engraved text has a good quality and visibility with each colors.', '- PRODUCT DETAILS -', 'This docking station is composed by 2 plywood bars each of 19 cm x 19 cm (7,5"" x 7,5"")', 'Please note that the accessories shown are not included.', '- SHIPPING -', 'Two shipping methods available:', '- STANDARD SHIPPING:', 'Registered Mail Letter', 'Carrier: Post Office', 'Delivery Time: 12-16 business days approximately', 'Signature required for delivery', '- EXPEDITED:', 'Express pack UPS Saver', 'Carrier: UPS', 'Delivery time: 3-5 business days approximately', 'Signature required for delivery', '- CONTACTS -', ""For further information don't hesitate to contact us and we'll be glad to answer you as soon as possible."", 'See you soon!', 'GretaOto Design']",Missing name,True,3.0,22613,"Gift for Him, Personalized Gift, Docking Station, Charging Station, Phone Dock, Cell Phone Stand, Desk Organizer, Engraved Docking StationB071NNLLJ8"
"I got this for my 5th wedding anniversary. I still haven’t given it to my husband because our anniversary is in December, but I think he will love it! It is beautifully crafted and sturdy. I’m thrilled to hang it up in our home!","['Your name and family are something to be proud of!', 'A beautifulmetal palm tree wall art, Our personalized family name sign is customized with family name, name of couples and established date, this established sign will make the front of your home or your entryway look distinctive with its fancy split letter monogram and bushy scrolls. This personalized letters for wall decor can be applied to many occasions, for indoor or outdoor decoration, can be used for wedding gifts, house warming gifts new home, anniversary gifts,metal wall decor, metal wall art. These metal name signs personalized are cut by the top of the line laser technology to ensure precise design! This name sign is made of heavy duty 14 gauge steel and finished in a super tough baked on powder coat paint, which is not only elegant but made to last. We can assure you the quality of our family name wall decor sign is perfection as we take great pride in making these. Ordering is simple, click on """"Customize Now"""" button, write your custom text, then pick favorite size, we will ship your personalized sign as soon as possible. We need 4-6 business days to design and produce, if you choose the expedited transportation, you will receive your item about 10-12 business days. A beautifulmetal palm tree wall art']",Gorgeous and great quality!,True,5.0,80340,"Personalized Metal Palm Tree Sign, Custom Signs Outdoor Palm Tree, Personalized Palm Tree Sign, Metal Palm Anniversary Gift, Palm Tree Metal Wall Art, Custom Metal Sign with Palm TreeB0C13MY1NX"
the color of the turquios background and contrast of the small metal starfish. Interesting piece,"['Please enter a single letter initial by clicking the ""Customize"" button to personalize the necklace']",Five Stars,True,5.0,76400,"YInahawaii Handmade turquoise bay blue sea glass necklace,starfish charm,Natural pearl, December Birthstone "", (Hawaii Gift Wrapped, Customizable Gift Message)B0BFJWQ4YX"
I absolutely love this. It came out better than expected. It was a Mother’s Day gift from my husband and it was worth every penny.,"['---Personalized Flower Necklace Details--- Material: high quality stainless steel Birthday flower name height: 45mm Chain size: 14"" 16"" 18"" Color: silver, gold, rose gold Does not fade/do not change color Exquisite, can be worn every day Exquisite gifts for Mothers day,Christmas, birthdays, bridal showers, weddings (also can be used as wedding gifts)']",Great quality,True,5.0,75753,Custom Birth Flower Name Necklace Personalized 18K Gold Plated Birth Month Flower Necklace Dainty Floral Pendant Jewelry Mothers Birthday Gift for Women (Birth Flower Name Necklace)B0BB7J7PGC
